Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
P;47 STREET CUTIE ( B.SPLASH X 160+ATP);;P10004324;7798045213944;www.padoc.s.a.com.ar;29,26;1;0;0;0
P;47 STREET CUTIE (EDT X 60+LLAVERO);;P30001060;7798045214683;www.padoc.s.a.com.ar;48,62;1;0;0;0
P;47 STREET CUTIE ATP AER X 140 ML;;P10004316;7798045210784;www.padoc.s.a.com.ar;9,54;1;0;0;0
P;47 STREET CUTIE BODY SPLASH X 160 ML;;P10004320;7798045218780;www.padoc.s.a.com.ar;17,84;1;0;0;0
P;47 STREET CUTIE LATA X 60 ML;;P10004350;7798045218810;www.padoc.s.a.com.ar;35,01;1;0;0;0
P;47 STREET FEELING (B.SPLASH X 160+ATP);;P10004325;7798045213969;www.padoc.s.a.com.ar;29,26;1;0;0;0
P;47 STREET FEELING ATP AER X 140 ML;;P10004317;7798045210722;www.padoc.s.a.com.ar;9,54;1;0;0;0
P;47 STREET FEELING BODY SPLASH X 160 ML;;P10004321;7798045211958;www.padoc.s.a.com.ar;17,84;1;0;0;0
P;47 STREET FEELING LATA X 60 ML;;P10004351;7798045211934;www.padoc.s.a.com.ar;35,01;1;0;0;0
P;47 STREET JUANA (EDT X 85+B.MIST X 150);;P30001094;7798175710727;www.padoc.s.a.com.ar;48,62;1;0;0;0
P;47 STREET JUANA BODY MIST X 150 ML;;P30000547;7798045215055;www.padoc.s.a.com.ar;15,00;1;0;0;0
P;47 STREET JUANA EDT X 40 ML;;P10004353;7798045214492;www.padoc.s.a.com.ar;84,22;1;0;0;0
P;47 STREET LOLA (EDT X 85+B.MIST X 150);;P30001092;7798175710703;www.padoc.s.a.com.ar;48,62;1;0;0;0
P;47 STREET LOLA BODY MIST X 150 ML;;P30000546;7798045215048;www.padoc.s.a.com.ar;15,00;1;0;0;0
P;47 STREET LOLA EDT X 40 ML;;P10004354;7798045214485;www.padoc.s.a.com.ar;84,22;1;0;0;0
P;47 STREET LOVE (B.SPLASH X 160 +ATP );;P10004326;7798045213976;www.padoc.s.a.com.ar;29,26;1;0;0;0
P;47 STREET LOVE ATP AER X 140 ML;;P10004319;7798045210739;www.padoc.s.a.com.ar;9,54;1;0;0;0
P;47 STREET LOVE BODY SPLASH X 160 ML;;P10004323;7798045211781;www.padoc.s.a.com.ar;17,84;1;0;0;0
P;47 STREET MIA (EDT X 85+B.MIST X 150);;P30001093;7798175710710;www.padoc.s.a.com.ar;48,62;1;0;0;0
P;47 STREET MIA BODY MIST X 150 ML;;P30000545;7798045215062;www.padoc.s.a.com.ar;15,00;1;0;0;0
P;47 STREET MIA EDT X 40 ML;;P10004355;7798045214508;www.padoc.s.a.com.ar;84,22;1;0;0;0
P;47 STREET URBAN ( B.SPLASH X 160 +ATP);;P10004327;7798045213952;www.padoc.s.a.com.ar;29,26;1;0;0;0
P;47 STREET URBAN ( EDT X 60 ML+LLAVERO );;P30001123;7798045214690;www.padoc.s.a.com.ar;48,62;1;0;0;0
P;47 STREET URBAN ATP AER X 140 ML;;P10004318;7798045210791;www.padoc.s.a.com.ar;9,54;1;0;0;0
P;47 STREET URBAN BODY SPLASH X 160 ML;;P10004322;7798045218797;www.padoc.s.a.com.ar;17,84;1;0;0;0
P;47 STREET URBAN LATA X 60 ML;;P10004352;7798045218766;www.padoc.s.a.com.ar;35,01;1;0;0;0
P;5TH AVENUE AF FIVE EDP C-VAP X 125 ML;;P10002139;85805043476;www.beautygroup.com.ar;182,48;1;0;0;0
P;5TH AVENUE AF FIVE EDP C-VAP X 30 ML;;P10002147;85805043469;www.beautygroup.com.ar;112,96;1;0;0;0
P;5TH AVENUE AF FIVE EDP C-VAP X 75 ML;;P10002156;85805004088;www.beautygroup.com.ar;147,72;1;0;0;0
P;5TH AVENUE EDP C-VAP X 125 ML;;P10002161;85805390600;www.beautygroup.com.ar;383,05;1;0;0;0
P;5TH AVENUE EDP C-VAP X 30 ML;;P10002140;;www.beautygroup.com.ar;215,00;1;0;0;0
P;5TH AVENUE EDP C-VAP X 75 ML;;P10002141;085805390501;www.beautygroup.com.ar;319,10;1;0;0;0
P;5TH AVENUE PROMO EDP C-VAP X 30 ML;;P10002155;85805390402;www.beautygroup.com.ar;215,00;1;0;0;0
P;5TH AVENUE STYLE EDP C-VAP X 75 ML;;P10002160;085805096496;www.beautygroup.com.ar;299,91;1;0;0;0
P;8848 ACEL/BRONC ACEITE X 150 GR;;9983642;7798064431931;MEG LINE;22,71;1;0;0;0
P;8848 AUTOBRONCEANTE X 120 GR;;9990647;7798064430705;MEG LINE;28,95;1;0;0;0
P;8848 AUTOBRONCEANTE X 150 GR;;9983643;7798064431924;MEG LINE;27,10;1;0;0;0
P;8848 BRILLO LABIAL ROSA X 5 GR;;9990986;7798064430910;MEG LINE;8,44;1;0;0;0
P;8848 GEL POST SOLAR X 150 GR;;9980170;7798064430699;MEG LINE;16,22;1;0;0;0
P;8848 HOMBRE EMUL HIDRAT CUERPO X 200 ML;;9980988;7798064431399;MEG LINE;11,57;1;0;0;0
P;8848 HOMBRE EMUL POST/AFEIT ROSTRO X 150 ML;;9980989;7798064431405;MEG LINE;10,31;1;0;0;0
P;8848 MUJER GEL EXFOLIANTE X 100 GR;;9982339;7798064431672;MEG LINE;11,14;1;0;0;0
P;8848 REPELENTE DE INSECTOS EMUL X 100 ML;;9982052;7798064430187;MEG LINE;9,56;1;0;0;0
P;8848 REPELENTE DE INSECTOS EMUL X100  EX 12;;9982196;;MEG LINE;117,26;1;0;0;0
P;8848 REVITALIZADOR LABIAL X 5 GR;;9990616;7798064430804;MEG LINE;9,23;1;0;0;0
P;8848 SOLAR EXH X 14 + 8848 REPEL EXH X 12;;9983614;;MEG LINE;395,37;1;0;0;0
P;8848 SOLAR FPS + 50 X 150 GR;;9983646;7798064431887;MEG LINE;38,85;1;0;0;0
P;8848 SOLAR FPS 15 X 120 GR;;9990653;7798064430675;MEG LINE;29,39;1;0;0;0
P;8848 SOLAR FPS 15 X 150 GR;;9983640;7798064431917;MEG LINE;30,64;1;0;0;0
P;8848 SOLAR FPS 24 X 120 GR;;9990655;7798064430682;MEG LINE;31,25;1;0;0;0
P;8848 SOLAR FPS 30 X 150 GR;;9983645;7798064431870;MEG LINE;35,14;1;0;0;0
P;8848 SOLAR FPS 8 X 150 GR;;9983644;7798064431900;MEG LINE;27,04;1;0;0;0
P;919 AMP HIDRATANT X 12 ML X 12;;P30000860;;WWW.ISSUEGROUP.COM;65,99;1;0;0;0
P;919 AMP NUTRITIVA X 12 ML X 12;;P30000858;;WWW.ISSUEGROUP.COM;65,99;1;0;0;0
P;919 AMP RECONSTITUYANTE X 12 ML X 24;;P30000862;;WWW.ISSUEGROUP.COM;132,00;1;0;0;0
P;919 AMP RECONSTITUYENTE X 12 ML X 12;;P30000861;;WWW.ISSUEGROUP.COM;65,99;1;0;0;0
P;919 AMP RECONSTITUYENTE X 12 ML X 3;;P30000887;7793680000868;WWW.ISSUEGROUP.COM;15,65;1;0;0;0
P;919 AMP REPAR DAÑO TERMICO X 12 ML X 3;;P30000888;7793680000851;WWW.ISSUEGROUP.COM;15,65;1;0;0;0
P;919 AMP TRAT DE BRILLO X 12 ML X 12;;P30000859;;WWW.ISSUEGROUP.COM;65,99;1;0;0;0
P;919 AMP TRAT DE BRILLO X 12 ML X 3;;P30000863;7793680000875;WWW.ISSUEGROUP.COM;15,65;1;0;0;0
P;919 COLOR KIT C-ALOE N 1 NEGRO;;P30000852;7793680000363;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 1/1 NEG.AZUL;;P30000822;7793680000387;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 10 RUB. SUP.CL;;P30000850;7793680000356;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 10/1 RUB.SUP.CL.CEN;;P30000851;7793680000370;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 2/2 NEG.VIOL;;P30000824;7793680000394;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 3 CAST OSC;;P30000823;7793680000400;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 4 CAST;;P30000825;7793680000417;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 4/6 CAST.CAO.PROF;;P30000827;7793680000431;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 45 BORG.INT;;P30000826;7793680000424;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5 CAST.CL;;P30000828;7793680000448;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5/1 CAST.CL.C.I;;P30000829;7793680000455;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5/2 CAST.CL.V.L;;P30000830;7793680000462;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5/33 CAST.CL.D.I;;P30000853;7793680000479;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5/42 CAST.CL.CHOC;;P30000831;7793680000486;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 5/6 CAST.CL.C.P;;P30000832;7793680000493;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 6 RUB.OSC;;P30000833;7793680000509;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 6/1 RUB.OSC.C.I;;P30000834;7793680000516;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 6/33 RUB.OSC.D.I;;P30000835;7793680000523;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 6/42 RUB.OSC.CHOC;;P30000836;7793680000530;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 65 GRAN.INT;;P30000837;7793680000547;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 7 RUBIO;;P30000838;7793680000554;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 7/1 RUB.CEN.INT;;P30000839;7793680000561;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 7/33 RUB.DOR.INT;;P30000840;7793680000578;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 7/42 RUB.CHOC;;P30000841;7793680000585;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 75 ROJO NACAR;;P30000842;7793680000592;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 8 RUB.CL;;P30000843;7793680000608;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 8/1 RUB.CL.C.I;;P30000844;7793680000615;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 8/33 RUB.CL.D.I;;P30000845;7793680000622;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 85 ROJO GILDA;;P30000846;7793680000639;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 9 RUB.MUY CL;;P30000847;7793680000646;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 9/1 RUB.M.CL.C.I;;P30000848;7793680000653;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;919 COLOR KIT C-ALOE N 9/33 RUB.M.CL.D.I;;P30000849;7793680000660;WWW.ISSUEGROUP.COM;16,84;1;0;0;0
P;A.WEST ACTHINA EXTR X 50 GR;;P10001336;7798052940261;WWW.CARMESI.COM.AR;66,58;1;0;0;0
P;A.WESTER BRILLO LAB BERMELLON;;P10001338;7798052944030;WWW.CARMESI.COM.AR;26,62;1;0;0;0
P;A.WESTER BRONC PAPAYA FPS 8 (974) X 145 CC;;P10001339;7798052943828;WWW.CARMESI.COM.AR;35,13;1;0;0;0
P;A.WESTER BRONC SIN SOL (901B) X 145 CC;;P10001340;7798052943729;WWW.CARMESI.COM.AR;30,60;1;0;0;0
P;A.WESTER COLONIA HOMBRE (H81A) X 250 CC;;P10001341;7798052941558;WWW.CARMESI.COM.AR;56,10;1;0;0;0
P;A.WESTER CORRECTOR OJERAS (585);;P10001342;7798052941978;WWW.CARMESI.COM.AR;26,06;1;0;0;0
P;A.WESTER CR ACTHINA FLUIDA (250) X 110 GR;;P10001344;7798052940230;WWW.CARMESI.COM.AR;59,22;1;0;0;0
P;A.WESTER CR ACTHINA LIMP (114A) X 50;;P10001345;7798052940247;WWW.CARMESI.COM.AR;38,25;1;0;0;0
P;A.WESTER CR ACTHINA P-PARP P-SENS (332) X50;;P10001346;7798052940346;WWW.CARMESI.COM.AR;47,88;1;0;0;0
P;A.WESTER CR B-O-M BEIGE BEIGE (524);;P10001343;7798052940520;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M BRONCE (524);;P10001347;7798052943064;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M COSTA AZUL (524);;P10001348;7798052940476;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M HIEMAL (524);;P10001349;7798052940506;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M NOGAL (524);;P10001350;7798052940490;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M NOSTALGIA (524);;P10001351;7798052940513;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR B-O-M ROSA D-ORO (524);;P10001352;7798052940483;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER CR ESENCIAL VIT A-F (226) X 50 GR;;P10001353;7798052940292;WWW.CARMESI.COM.AR;45,89;1;0;0;0
P;A.WESTER CR EXTRADINOL (222) X 50 GR;;P10001354;7798052940254;WWW.CARMESI.COM.AR;66,58;1;0;0;0
P;A.WESTER CR GERMINAL (304) X 50 GR;;P10001355;7798052940353;WWW.CARMESI.COM.AR;53,26;1;0;0;0
P;A.WESTER CR GERMINAL DIA (305) X 50 GR;;P10001484;7798052940407;WWW.CARMESI.COM.AR;50,72;1;0;0;0
P;A.WESTER CR P-PARPADOS (321) X 25 GR;;P10001356;7798052940384;WWW.CARMESI.COM.AR;43,92;1;0;0;0
P;A.WESTER CR REAFIR CORP (3001A) X 150 GR;;P10001357;7798052941671;WWW.CARMESI.COM.AR;26,62;1;0;0;0
P;A.WESTER CUID ESEN L-LIMP C-GR (P02)X 125CC;;P10001358;;WWW.CARMESI.COM.AR;58,92;1;0;0;0
P;A.WESTER CUID ESEN L-TONICA C-GR(P04)X125CC;;P10001360;7798052947222;WWW.CARMESI.COM.AR;58,92;1;0;0;0
P;A.WESTER CUID ESEN L-TONICA C-SEC(P03) X125;;P10001361;7798052947215;WWW.CARMESI.COM.AR;58,92;1;0;0;0
P;A.WESTER CUID ESENC L-LIMP C-SEC(P01)X125CC;;P10001359;7798052947192;WWW.CARMESI.COM.AR;58,92;1;0;0;0
P;A.WESTER DELINEADOR LIQ OJOS (2010);;P10001362;7798052948717;WWW.CARMESI.COM.AR;29,47;1;0;0;0
P;A.WESTER DEO CR G GREEN (802A) X 60 GR;;P10001363;7798052948076;WWW.CARMESI.COM.AR;21,81;1;0;0;0
P;A.WESTER EDP HOMBRE (H1A) X 50 ML;;P10001364;7798052948168;WWW.CARMESI.COM.AR;55,53;1;0;0;0
P;A.WESTER EDP MING OPIUM (1060A) X 50 ML;;P10001365;7798052948144;WWW.CARMESI.COM.AR;57,51;1;0;0;0
P;A.WESTER EMULS HID ARRUG (223) X 145 GR;;P10001366;7798052940209;WWW.CARMESI.COM.AR;56,38;1;0;0;0
P;A.WESTER ESMALTE MILK (90);;P10001367;7798052948359;WWW.CARMESI.COM.AR;22,37;1;0;0;0
P;A.WESTER FORTALECEDOR UÑAS (72);;P10001368;7798052942463;WWW.CARMESI.COM.AR;24,94;1;0;0;0
P;A.WESTER LAB 18 AÑOS (670B);;P10001369;7798052946010;WWW.CARMESI.COM.AR;29,47;1;0;0;0
P;A.WESTER LAB ROJO ETERNO (670B);;P10001370;7798052946218;WWW.CARMESI.COM.AR;29,47;1;0;0;0
P;A.WESTER LAB ULTRANACAR ETNEO (548);;P10001371;7798052946584;WWW.CARMESI.COM.AR;29,47;1;0;0;0
P;A.WESTER LAB ULTRANACAR LUMINOSO (548);;P10001372;7798052946515;WWW.CARMESI.COM.AR;29,47;1;0;0;0
P;A.WESTER LAPIZ CEJAS NEGRO (584);;P10001373;7798052942098;WWW.CARMESI.COM.AR;26,06;1;0;0;0
P;A.WESTER LAPIZ DELIN OJOS AUTOM CHOC (2001);;P10001375;7798052944245;WWW.CARMESI.COM.AR;27,48;1;0;0;0
P;A.WESTER LAPIZ DELIN OJOS AUTOM HORIZ(2001);;P10001376;7798052941060;WWW.CARMESI.COM.AR;27,48;1;0;0;0
P;A.WESTER LAPIZ DELIN OJOS AUTOM NEGRO(2001);;P10001377;7798052944276;WWW.CARMESI.COM.AR;27,48;1;0;0;0
P;A.WESTER LAPIZ DELIN OJOS AUTOM VERDE(2001);;P10001374;7798052941497;WWW.CARMESI.COM.AR;27,48;1;0;0;0
P;A.WESTER LAPIZ DELINEADOR AZUL (584);;P10001378;7798052942135;WWW.CARMESI.COM.AR;26,06;1;0;0;0
P;A.WESTER LAPIZ DELINEADOR MARRON (584);;P10001379;7798052942104;WWW.CARMESI.COM.AR;26,06;1;0;0;0
P;A.WESTER LD ACTIVA BLANQ N7 (LD32) X 35 GR;;P10001380;7798052943279;WWW.CARMESI.COM.AR;33,15;1;0;0;0
P;A.WESTER LD COMPL A-AGE CR REVIT(LD38)X50GR;;P10001401;7798052948526;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD COMPL A-AGE EMULS(LD35) X160GR;;P10001398;7798052948465;WWW.CARMESI.COM.AR;69,97;1;0;0;0
P;A.WESTER LD COMPL A-AGE NUTRITIVA(LD39) X50;;P10001399;7798052948519;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD COMPL A-AGE OJOS(LD36) X35 GR;;P10001400;7798052948502;WWW.CARMESI.COM.AR;54,97;1;0;0;0
P;A.WESTER LD COMPL A-AGE SERUM(LD37A)X 30;;P10001397;7798052948557;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD CONT OLEOS C-GRASO(LD52) X 50GR;;P10001381;7798052943224;WWW.CARMESI.COM.AR;69,97;1;0;0;0
P;A.WESTER LD CR BIOACNER (LD53) X 35 GR;;P10001382;7798052943231;WWW.CARMESI.COM.AR;31,16;1;0;0;0
P;A.WESTER LD CR HIDRAT TRAT INT (LD15) X30GR;;P10001402;7798052948595;WWW.CARMESI.COM.AR;53,83;1;0;0;0
P;A.WESTER LD CR HIDRONUT CUELLO(LD45) X 60GR;;P10001403;7798052941527;WWW.CARMESI.COM.AR;44,48;1;0;0;0
P;A.WESTER LD CR MAX LUMI C-SEC(LD62) X 50 GR;;P10001386;7798052943262;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD CR NUTRI TRAT INT X 50 GR;;P10001410;7798052941114;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD CR NUTRIC TOTAL (LD17) X 50 GR;;P10001404;7798052948540;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD CR NUTRIT EX-SECA (LD31) X 50GR;;P10001405;7798052941107;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD EMULS HIDRAT(LD35) X 160 ML;;P10001406;7798052948458;WWW.CARMESI.COM.AR;69,97;1;0;0;0
P;A.WESTER LD GEL EXFOLIANTE ROSTRO(LD05)X 50;;P10001407;7798052949608;WWW.CARMESI.COM.AR;37,68;1;0;0;0
P;A.WESTER LD LECHE LIMP (LD02) X 160 ML;;P10001409;7798052948489;WWW.CARMESI.COM.AR;49,00;1;0;0;0
P;A.WESTER LD L-LIMP CONT OLEO C-GR(LD50)X160;;P10001383;7798052943200;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER LD L-LIMP MAX LUMI C-SEC(LD60)X160;;P10001384;7798052943248;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER LD LOC CONT-OLEOS C-GR(LD51) X 160;;P10001337;7798052943217;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER LD LOC MAX LUMI C-SEC(LD 61) X 160;;P10001385;7798052943255;WWW.CARMESI.COM.AR;39,94;1;0;0;0
P;A.WESTER LD LOC TONICO REFRESC(LD01) X160ML;;P10001408;7798052948472;WWW.CARMESI.COM.AR;44,48;1;0;0;0
P;A.WESTER LD TRAT INT SERUM ENVEJ(LD41) X30;;P10001411;7798052941121;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD VIT COLAG CR NUTR (LD27) X 50GR;;P10001413;7798052948533;WWW.CARMESI.COM.AR;76,50;1;0;0;0
P;A.WESTER LD VIT COLAG TRAT INT(LD26) X 30GR;;P10001412;7798052948588;WWW.CARMESI.COM.AR;79,32;1;0;0;0
P;A.WESTER LOC ACTHINA (181A) X 135 ML;;P10001387;7798052940155;WWW.CARMESI.COM.AR;41,64;1;0;0;0
P;A.WESTER MASC ALARGADORA PESTAÑAS (2011);;P10001388;7798052948687;WWW.CARMESI.COM.AR;30,03;1;0;0;0
P;A.WESTER MASC MAXIMO VOLUM MARRON (2011);;P10001389;7798052948656;WWW.CARMESI.COM.AR;30,03;1;0;0;0
P;A.WESTER MASC MAXIMO VOLUM NEGRO (2011);;P10001390;7798052948694;WWW.CARMESI.COM.AR;30,03;1;0;0;0
P;A.WESTER MASC WATER PROOF (2011);;P10001391;7798052948700;WWW.CARMESI.COM.AR;30,03;1;0;0;0
P;A.WESTER POLVO VAN LOO COSTA AZUL (530A);;P10001392;7798052947048;WWW.CARMESI.COM.AR;37,96;1;0;0;0
P;A.WESTER POLVO VAN LOO ETEREO (530A);;P10001395;7798052947017;WWW.CARMESI.COM.AR;37,96;1;0;0;0
P;A.WESTER POLVO VAN LOO G BROWN (530A);;P10001393;7798052947055;WWW.CARMESI.COM.AR;37,96;1;0;0;0
P;A.WESTER POLVO VAN LOO PITIMINI (530A);;P10001396;7798052947024;WWW.CARMESI.COM.AR;37,96;1;0;0;0
P;A.WESTER POLVO VAN LOO TOST (530A);;P10001394;7798052947031;WWW.CARMESI.COM.AR;37,96;1;0;0;0
P;ACC BROCHA AFEITAR COLOR ECONOMICA X 1;;P10001641;7796733091097;WWW.DISTRIBUIDORAR3.COM.AR;3,22;1;0;0;0
P;ACC BROCHA AFEITAR COLOR GDE X 1;;P10002173;7796733010418;WWW.DISTRIBUIDORAR3.COM.AR;7,11;1;0;0;0
P;ACC BROCHA AFEITAR COLOR X 1;;P10001642;7796733010418;WWW.DISTRIBUIDORAR3.COM.AR;5,28;1;0;0;0
P;ACC BROCHA AFEITAR MADERA ECONOMICA X 1;;P10001639;7796733085829;WWW.DISTRIBUIDORAR3.COM.AR;3,22;1;0;0;0
P;ACC BROCHA AFEITAR MADERA GDE X 1;;P10001640;7796733010432;WWW.DISTRIBUIDORAR3.COM.AR;7,11;1;0;0;0
P;ACC BROCHA AFEITAR MADERA PEQ X 1;;P10001638;7796733010401;WWW.DISTRIBUIDORAR3.COM.AR;5,28;1;0;0;0
P;ACQ DI GIO COFRE (EDT X 100+ EDT X 30);;P10004357;3605521138552;LA ROCHE POSAY;273,83;1;0;0;0
P;ACQ DI GIO ED-ESP EDT X 35 ML;;P10002923;3360372054153;LA ROCHE POSAY;193,47;1;0;0;0
P;ACQ DI GIO EDT X 100 ML;;P10003044;3360372054559;LA ROCHE POSAY;378,00;1;0;0;0
P;ACQ DI GIO EDT X 50 ML;;P10003043;3360372054160;LA ROCHE POSAY;285,74;1;0;0;0
P;ACQ DI GIO ESSENZA P-HOMME EDP X 40 ML;;P30000727;3605521530332;LA ROCHE POSAY;202,68;1;0;0;0
P;ACQ DI GIO ESSENZA P-HOMME EDP X 75 ML;;P30000726;3605521419378;LA ROCHE POSAY;266,22;1;0;0;0
P;ACQ DI GIO P-HOMME ED-ESP EDT X 30 ML;;P10003078;3360372058939;LA ROCHE POSAY;154,77;1;0;0;0
P;ACQ DI GIO P-HOMME EDT X 100 ML;;P10002992;3360372058878;LA ROCHE POSAY;273,83;1;0;0;0
P;ACQ DI GIO P-HOMME EDT X 50 ML;;P10002944;3360372058861;LA ROCHE POSAY;214,31;1;0;0;0
P;ACQ DI GIOIA EDP C-VAP X 30 ML;;P10002939;3605521172648;LA ROCHE POSAY;172,63;1;0;0;0
P;ACQ DI GIOIA EDP C-VAP X 50 ML;;P10002945;3605521172587;LA ROCHE POSAY;255,97;1;0;0;0
P;ACQ DI GIOIA EDP X 100 ML;;P10003055;3605521172525;LA ROCHE POSAY;321,45;1;0;0;0
P;ACQ DI GIOIA ESSENZA EDP C-VAP X 100 ML;;P30000729;3605521475411;LA ROCHE POSAY;326,72;1;0;0;0
P;ACQ DI GIOIA ESSENZA EDP C-VAP X 50 ML;;P30000728;3605521475343;LA ROCHE POSAY;260,16;1;0;0;0
P;ACQUA DE ETIENNE (COL X 250+DEO X 123);;P30000236;7791600744687;CANNON;30,51;1;0;0;0
P;ACQUA DE ETIENNE (EDTX60+DEO AER X123);;P30000733;7791600186364;CANNON;49,70;1;0;0;0
P;ACQUA DE ETIENNE COL X 150 ML;;9983153;7791600054403;CANNON;8,58;1;0;0;0
P;ACQUA DE ETIENNE DEO AER X 123 ML;;9983003;7791600046354;CANNON;12,69;1;0;0;0
P;ACQUA DE ETIENNE DEO AER X 186 ML;;9983004;7791600054328;CANNON;14,71;1;0;0;0
P;ACQUA DE ETIENNE EDT SPRAY X 50 ML;;9983001;7791600046132;CANNON;31,83;1;0;0;0
P;ACQUA DE ETIENNE EDT SPRAY X 80 ML;;9983002;7791600054182;CANNON;37,66;1;0;0;0
P;ACQUA DI COLBERT ( COL 170 + DEO 150 );;P30001021;7791600132637;CANNON;41,32;1;0;0;0
P;ACQUA DI COLBERT AFTER SHAVE LOC X 60 ML;;9983109;7791600028411;CANNON;22,39;1;0;0;0
P;ACQUA DI COLBERT COL X 170 ML;;9983112;7791600028824;CANNON;24,35;1;0;0;0
P;ACQUA DI COLBERT DEO AER X 150 ML;;9983110;7791600028589;CANNON;13,22;1;0;0;0
P;ACQUA DI COLBERT DEO AER X 250 ML;;9983111;7791600028657;CANNON;16,27;1;0;0;0
P;ACQUA DI COLBERT EDT LOC X 30 ML;;9983108;7791600028268;CANNON;22,73;1;0;0;0
P;ACQUA DI COLBERT EDT SPRAY X 100 ML;;9983106;7791600028015;CANNON;38,20;1;0;0;0
P;ACQUA DI COLBERT EDT SPRAY X 60 ML;;9983107;7791600028190;CANNON;30,67;1;0;0;0
P;ACQUA DI COLBERT(EDT X 60+DEO X 150);;9983148;7791600187347;CANNON;50,47;1;0;0;0
P;ADERMA DERMALIBOUR CR X 50 ML;22298;9996029;7798095411360;PIERRE FABRE;42,11;1;0;0;0
